Date,forecasted_VIX,^VIX
2022-06-15,16.430548359083495,29.6200008392334
2022-06-16,18.627649972844672,32.95000076293945
2022-06-17,17.918532534161205,31.1299991607666
2022-06-21,16.430548359083495,30.190000534057617
2022-06-22,13.778820162047626,28.950000762939453
2022-06-23,13.778820162047626,29.049999237060547
2022-06-24,12.82969882779651,27.229999542236328
2022-06-27,12.704659002123446,26.950000762939453
2022-06-28,12.82969882779651,28.360000610351562
2022-06-29,12.82969882779651,28.15999984741211
2022-06-30,12.82969882779651,28.709999084472656
2022-07-01,12.60633585251852,26.700000762939453
2022-07-05,12.704659002123446,27.540000915527344
2022-07-06,12.757061119068688,26.729999542236328
2022-07-07,12.757061119068688,26.079999923706055
2022-07-08,12.60633585251852,24.639999389648438
2022-07-11,12.704659002123446,26.170000076293945
2022-07-12,12.82969882779651,27.290000915527344
2022-07-13,12.82969882779651,26.81999969482422
2022-07-14,12.82969882779651,26.399999618530273
2022-07-15,12.82969882779651,24.229999542236328
2022-07-18,12.82969882779651,25.299999237060547
2022-07-19,12.82969882779651,24.5
2022-07-20,12.704659002123446,23.8799991607666
2022-07-21,12.60633585251852,23.110000610351562
2022-07-22,12.60633585251852,23.030000686645508
2022-07-25,12.60633585251852,23.360000610351562
2022-07-26,12.60633585251852,24.690000534057617
2022-07-27,12.745027514558206,23.239999771118164
2022-07-28,12.527949469553825,22.329999923706055
2022-07-29,12.44791898264021,21.329999923706055
2022-08-01,12.757061119068688,22.84000015258789
2022-08-02,12.82969882779651,23.93000030517578
2022-08-03,12.60633585251852,21.950000762939453
2022-08-04,12.60633585251852,21.440000534057617
2022-08-05,12.60633585251852,21.149999618530273
2022-08-08,12.704659002123446,21.290000915527344
2022-08-09,12.704659002123446,21.770000457763672
2022-08-10,12.82969882779651,19.739999771118164
2022-08-11,12.82969882779651,20.200000762939453
2022-08-12,12.82969882779651,19.530000686645508
2022-08-15,12.82969882779651,19.950000762939453
2022-08-16,12.704659002123446,19.690000534057617
2022-08-17,12.704659002123446,19.899999618530273
2022-08-18,12.704659002123446,19.559999465942383
2022-08-19,12.82969882779651,20.600000381469727
2022-08-22,12.867789563749392,23.799999237060547
2022-08-23,12.82969882779651,24.110000610351562
2022-08-24,12.704659002123446,22.81999969482422
2022-08-25,12.60633585251852,21.780000686645508
2022-08-26,12.82969882779651,25.559999465942383
2022-08-29,12.82969882779651,26.209999084472656
2022-08-30,12.82969882779651,26.209999084472656
2022-08-31,12.82969882779651,25.8700008392334
2022-09-01,12.704659002123446,25.559999465942383
2022-09-02,12.82969882779651,25.469999313354492
2022-09-06,12.867789563749392,26.90999984741211
2022-09-07,12.704659002123446,24.639999389648438
2022-09-08,12.60633585251852,23.610000610351562
2022-09-09,12.60633585251852,22.790000915527344
2022-09-12,12.60633585251852,23.8700008392334
2022-09-13,12.867789563749392,27.270000457763672
2022-09-14,12.867789563749392,26.15999984741211
2022-09-15,12.82969882779651,26.270000457763672
2022-09-16,12.82969882779651,26.299999237060547
2022-09-19,12.82969882779651,25.760000228881836
2022-09-20,12.82969882779651,27.15999984741211
2022-09-21,12.82969882779651,27.989999771118164
2022-09-22,12.82969882779651,27.350000381469727
2022-09-23,14.081492072943846,29.920000076293945
2022-09-26,17.322511840679795,32.2599983215332
2022-09-27,18.627649972844672,32.599998474121094
2022-09-28,16.430548359083495,30.18000030517578
2022-09-29,17.322511840679795,31.84000015258789
2022-09-30,16.430548359083495,31.6200008392334
2022-10-03,16.430548359083495,30.100000381469727
2022-10-04,13.778820162047626,29.06999969482422
2022-10-05,12.82969882779651,28.549999237060547
2022-10-06,13.778820162047626,30.520000457763672
2022-10-07,16.430548359083495,31.360000610351562
2022-10-10,17.322511840679795,32.45000076293945
2022-10-11,16.430548359083495,33.630001068115234
2022-10-12,17.322511840679795,33.56999969482422
2022-10-13,14.081492072943846,31.940000534057617
2022-10-14,14.52307035427543,32.02000045776367
2022-10-17,13.778820162047626,31.3700008392334
2022-10-18,12.82969882779651,30.5
2022-10-19,12.82969882779651,30.760000228881836
2022-10-20,12.82969882779651,29.979999542236328
2022-10-21,12.704659002123446,29.690000534057617
2022-10-24,12.757061119068688,29.850000381469727
2022-10-25,12.60633585251852,28.459999084472656
2022-10-26,12.44791898264021,27.280000686645508
2022-10-27,12.60633585251852,27.389999389648438
2022-10-28,12.078430933242345,25.75
2022-10-31,12.285674922058622,25.8799991607666
2022-11-01,12.44791898264021,25.809999465942383
2022-11-02,12.527949469553825,25.860000610351562
2022-11-03,12.44791898264021,25.299999237060547
2022-11-04,12.44791898264021,24.549999237060547
2022-11-07,12.44791898264021,24.350000381469727
2022-11-08,12.60633585251852,25.540000915527344
2022-11-09,12.82969882779651,26.09000015258789
2022-11-10,12.757061119068688,23.530000686645508
2022-11-11,12.757061119068688,22.520000457763672
2022-11-14,12.60633585251852,23.729999542236328
2022-11-15,12.82969882779651,24.540000915527344
2022-11-16,12.527949469553825,24.110000610351562
2022-11-17,12.527949469553825,23.93000030517578
2022-11-18,12.078430933242345,23.1200008392334
2022-11-21,12.078430933242345,22.360000610351562
2022-11-22,12.078430933242345,21.290000915527344
2022-11-23,12.745027514558206,20.350000381469727
2022-11-25,12.60633585251852,20.5
2022-11-28,12.704659002123446,22.209999084472656
2022-11-29,12.60633585251852,21.889999389648438
2022-11-30,12.745027514558206,20.579999923706055
2022-12-01,12.60633585251852,19.84000015258789
2022-12-02,12.644621474763007,19.059999465942383
2022-12-05,12.60633585251852,20.75
2022-12-06,12.704659002123446,22.170000076293945
2022-12-07,12.704659002123446,22.68000030517578
2022-12-08,12.60633585251852,22.290000915527344
2022-12-09,12.704659002123446,22.829999923706055
2022-12-12,12.82969882779651,25.0
2022-12-13,12.82969882779651,22.549999237060547
2022-12-14,12.82969882779651,21.139999389648438
2022-12-15,12.82969882779651,22.829999923706055
2022-12-16,12.82969882779651,22.6200008392334
2022-12-19,12.704659002123446,22.420000076293945
2022-12-20,12.60633585251852,21.479999542236328
2022-12-21,12.078430933242345,20.06999969482422
2022-12-22,12.745027514558206,21.969999313354492
2022-12-23,12.285674922058622,20.8700008392334
2022-12-27,12.285674922058622,21.649999618530273
2022-12-28,12.44791898264021,22.139999389648438
2022-12-29,12.078430933242345,21.440000534057617
2022-12-30,12.078430933242345,21.670000076293945
2023-01-03,12.44791898264021,22.899999618530273
2023-01-04,12.078430933242345,22.010000228881836
2023-01-05,12.078430933242345,22.459999084472656
2023-01-06,11.780101886313185,21.1299991607666
2023-01-09,12.078430933242345,21.969999313354492
2023-01-10,12.078430933242345,20.579999923706055
2023-01-11,12.285674922058622,21.09000015258789
2023-01-12,12.285674922058622,18.829999923706055
2023-01-13,12.527949469553825,18.350000381469727
2023-01-17,12.60633585251852,19.360000610351562
2023-01-18,12.60633585251852,20.34000015258789
2023-01-19,12.60633585251852,20.520000457763672
2023-01-20,12.527949469553825,19.850000381469727
2023-01-23,12.078430933242345,19.809999465942383
2023-01-24,12.44791898264021,19.200000762939453
2023-01-25,12.527949469553825,19.079999923706055
2023-01-26,12.644621474763007,18.729999542236328
2023-01-27,12.60633585251852,18.510000228881836
2023-01-30,12.757061119068688,19.940000534057617
2023-01-31,12.60633585251852,19.399999618530273
2023-02-01,12.527949469553825,17.8700008392334
2023-02-02,12.60633585251852,18.729999542236328
2023-02-03,12.60633585251852,18.329999923706055
2023-02-06,12.60633585251852,19.43000030517578
2023-02-07,12.60633585251852,18.65999984741211
2023-02-08,12.90248065664867,19.6299991607666
2023-02-09,13.778820162047626,20.709999084472656
2023-02-10,13.374477116749365,20.530000686645508
2023-02-13,12.867789563749392,20.34000015258789
2023-02-14,12.82969882779651,18.90999984741211
2023-02-15,12.60633585251852,18.229999542236328
2023-02-16,12.704659002123446,20.170000076293945
2023-02-17,12.704659002123446,20.020000457763672
2023-02-21,13.469525216688144,22.8700008392334
2023-02-22,12.82969882779651,22.290000915527344
2023-02-23,12.60633585251852,21.139999389648438
2023-02-24,12.60633585251852,21.670000076293945
2023-02-27,12.60633585251852,20.950000762939453
2023-02-28,12.527949469553825,20.700000762939453
2023-03-01,12.44791898264021,20.579999923706055
2023-03-02,12.078430933242345,19.59000015258789
2023-03-03,12.078430933242345,18.489999771118164
2023-03-06,12.078430933242345,18.610000610351562
2023-03-07,12.285674922058622,19.59000015258789
2023-03-08,12.078430933242345,19.110000610351562
2023-03-09,12.82969882779651,22.610000610351562
