Date,USDJPY=X,"GARCH(1,1) Volatility"
2002-07-28,118.7699966430664,0.014936950669618549
2002-08-04,118.7699966430664,0.01598143981697073
2002-08-11,120.44999694824219,0.014919699689187537
2002-08-18,117.55999755859375,0.014676357886440682
2002-08-25,119.58999633789062,0.015835117192620176
2002-09-01,118.43000030517578,0.015727387652016568
2002-09-08,118.41000366210938,0.01503754757174711
2002-09-15,121.62999725341797,0.014113314453081395
2002-09-22,123.30000305175781,0.015757615813476823
2002-09-29,122.52999877929688,0.015324717574564125
2002-10-06,123.19999694824219,0.014504453689262215
2002-10-13,124.0199966430664,0.013758051179536948
2002-10-20,125.44999694824219,0.013182465846866697
2002-10-27,124.16999816894531,0.013033790989139527
2002-11-03,122.1500015258789,0.012852743357963157
2002-11-10,119.77999877929688,0.013346410652979535
2002-11-17,120.45999908447266,0.01414623768027216
2002-11-24,122.94999694824219,0.013464560724583774
2002-12-01,122.47000122070312,0.014288927735459258
2002-12-08,123.5199966430664,0.013539996462886226
2002-12-15,120.43000030517578,0.013107633530127472
2002-12-22,120.36000061035156,0.014870653153321485
2002-12-29,119.86000061035156,0.013972954744005093
2003-01-05,119.66999816894531,0.013281663604408455
2003-01-12,119.30000305175781,0.012638167060921466
2003-01-19,117.77999877929688,0.012130972481316506
2003-01-26,117.80999755859375,0.012372038721950498
2003-02-02,119.91000366210938,0.011862557960742894
2003-02-09,120.22000122070312,0.012696688634809423
2003-02-16,120.30000305175781,0.01215639862536275
2003-02-23,118.61000061035156,0.011683604773206029
2003-03-02,118.08999633789062,0.012173012129451268
2003-03-09,117.05000305175781,0.011788233137363666
2003-03-16,118.30000305175781,0.011734458951878201
2003-03-23,121.45999908447266,0.011798193223510722
2003-03-30,119.72000122070312,0.01406551630663487
2003-04-06,119.94999694824219,0.014073589121430065
2003-04-13,120.5199966430664,0.01330413491963465
2003-04-20,119.80999755859375,0.012723563887061915
2003-04-27,120.16000366210938,0.012311059754494393
2003-05-04,119.02999877929688,0.011841919622005617
2003-05-11,117.3499984741211,0.011825594352528446
2003-05-18,116.01000213623047,0.012290052221798966
2003-05-25,116.94999694824219,0.01236352882789896
2003-06-01,119.30000305175781,0.012111056184734062
2003-06-08,118.62999725341797,0.013199510026824833
2003-06-15,117.38999938964844,0.012692514876585206
2003-06-22,118.33000183105469,0.012597804575636393
2003-06-29,119.52999877929688,0.012296708072045474
2003-07-06,118.33000183105469,0.0122036646629861
2003-07-13,117.91000366210938,0.012169130052610869
2003-07-20,118.41999816894531,0.011754991093443305
2003-07-27,118.76000213623047,0.011422298526638997
2003-08-03,120.12999725341797,0.011105400895204204
2003-08-10,119.02999877929688,0.011381290677993034
2003-08-17,119.12999725341797,0.011437175203916235
2003-08-24,117.48999786376953,0.011088243971464868
2003-08-31,116.88999938964844,0.011684262817450173
2003-09-07,116.79000091552734,0.011417547032869499
2003-09-14,117.2699966430664,0.011075898016224774
2003-09-21,113.91000366210938,0.010857963327814912
2003-09-28,111.69000244140625,0.014089400171177838
2003-10-05,110.80999755859375,0.014723286182465116
2003-10-12,108.55999755859375,0.0140831273907316
2003-10-19,109.30000305175781,0.014833091895125161
2003-10-26,109.2300033569336,0.01409160395047987
2003-11-02,110.0,0.013311768005368188
2003-11-09,109.33000183105469,0.012830725212005276
2003-11-16,108.30000305175781,0.012409844408819657
2003-11-23,108.75,0.012283981572119356
2003-11-30,109.62000274658203,0.011853558316056863
2003-12-07,107.62000274658203,0.011689280320770106
2003-12-14,107.68000030517578,0.012743032173610704
2003-12-21,107.70999908447266,0.012173091262167656
2003-12-28,107.44999694824219,0.011696744854952219
2004-01-04,106.91000366210938,0.011332479800753211
2004-01-11,106.58000183105469,0.011126360936848887
2004-01-18,106.75,0.010881875551147686
2004-01-25,106.75,0.010638653292739136
2004-02-01,105.72000122070312,0.010431542241902379
2004-02-08,105.44999694824219,0.010733040120584307
2004-02-15,105.19999694824219,0.01054557794722874
2004-02-22,108.94999694824219,0.01038838739335406
2004-02-29,109.25,0.015019432769169977
2004-03-07,112.0,0.014119537167603682
2004-03-14,110.6500015258789,0.015438713871524
2004-03-21,106.66000366210938,0.01497502701343038
2004-03-28,106.18000030517578,0.018284951404945727
2004-04-04,104.61000061035156,0.016970497106978368
2004-04-11,106.4000015258789,0.01647987666823471
2004-04-18,107.80000305175781,0.016232738581508838
2004-04-25,109.16000366210938,0.015669257689838397
2004-05-02,110.37000274658203,0.015159172672470867
2004-05-09,112.30999755859375,0.014619453106417017
2004-05-16,114.11000061035156,0.014790825059334137
2004-05-23,112.33999633789062,0.014757862077830248
2004-05-30,109.97000122070312,0.01475491577422579
2004-06-06,111.26000213623047,0.015457689874893555
2004-06-13,110.12999725341797,0.014915015579395941
2004-06-20,108.72000122070312,0.014392924741158313
2004-06-27,107.5999984741211,0.01418550154213229
2004-07-04,108.26000213623047,0.013801517325246223
2004-07-11,108.18000030517578,0.013194685750236843
2004-07-18,108.7300033569336,0.012555585198301645
2004-07-25,110.1500015258789,0.012112452117914011
2004-08-01,111.36000061035156,0.01232258151844889
2004-08-08,110.51000213623047,0.012294443120369078
2004-08-15,110.69999694824219,0.01205979743706073
2004-08-22,109.11000061035156,0.011611837708658895
2004-08-29,109.66000366210938,0.01215624544886359
2004-09-05,110.41000366210938,0.011780293594571414
2004-09-12,109.58000183105469,0.011558838244099028
2004-09-19,109.69999694824219,0.01145508125199047
2004-09-26,110.54000091552734,0.011104681483929464
2004-10-03,110.4800033569336,0.011062147640507107
2004-10-10,109.5,0.010780774560831033
2004-10-17,109.37000274658203,0.010937310694961578
2004-10-24,107.5199966430664,0.010685085081088633
2004-10-31,105.72000122070312,0.01181283346567189
2004-11-07,105.48999786376953,0.012618676856001118
2004-11-14,105.6500015258789,0.012092867751612448
2004-11-21,103.08000183105469,0.01163693406320255
2004-11-28,102.52999877929688,0.013727747150741284
2004-12-05,102.08999633789062,0.013120811927394373
2004-12-12,105.0199966430664,0.012572022210171088
2004-12-19,104.1500015258789,0.014946794217248472
2004-12-26,103.6500015258789,0.014294136177690537
2005-01-02,102.51000213623047,0.013574984219714705
2005-01-09,104.88999938964844,0.013359111062814183
2005-01-16,101.9800033569336,0.014581039661240427
2005-01-23,102.61000061035156,0.016397776925539002
2005-01-30,102.7300033569336,0.015390750221012536
2005-02-06,104.04000091552734,0.014417080093777849
2005-02-13,105.75,0.014141905888378617
2005-02-20,105.62999725341797,0.01428462743785834
2005-02-27,105.23999786376953,0.01347950083542739
2005-03-06,104.79000091552734,0.01285216290178212
2005-03-13,104.08000183105469,0.012347448864849946
2005-03-20,104.70999908447266,0.012049593351336792
2005-03-27,106.36000061035156,0.011737745163924633
2005-04-03,107.66000366210938,0.0123359820743751
2005-04-10,108.16000366210938,0.012416969242430033
2005-04-17,107.70999908447266,0.011980762888433418
2005-04-24,105.94999694824219,0.011620859729102852
2005-05-01,104.6500015258789,0.012419849133030902
2005-05-08,105.06999969482422,0.012550580315366064
2005-05-15,107.30999755859375,0.012070432164619942
2005-05-22,108.1500015258789,0.013352982962306786
2005-05-29,107.9800033569336,0.01290792318741808
2005-06-05,107.63999938964844,0.012324281490656884
2005-06-12,108.6500015258789,0.011871424284030837
2005-06-19,108.52999877929688,0.011801901407655002
2005-06-26,108.97000122070312,0.011396320312600842
2005-07-03,111.73999786376953,0.011118153921180512
2005-07-10,112.26000213623047,0.013377336064477748
2005-07-17,112.20999908447266,0.012781413824615858
2005-07-24,111.30000305175781,0.012206779797843176
2005-07-31,112.44000244140625,0.012020960443167994
2005-08-07,111.80000305175781,0.011990155827817766
2005-08-14,109.33999633789062,0.011696986082316608
2005-08-21,110.44000244140625,0.013353422205897327
2005-08-28,110.16000366210938,0.01305590440989236
2005-09-04,109.80000305175781,0.012466176654259212
2005-09-11,109.62000274658203,0.011992810983589394
2005-09-18,111.31999969482422,0.01156215170175358
2005-09-25,112.4800033569336,0.012171792358400583
2005-10-02,113.45999908447266,0.012125856317349283
2005-10-09,113.77999877929688,0.011958456268496547
2005-10-16,114.05000305175781,0.011546957306843953
2005-10-23,115.9000015258789,0.011197524565421632
2005-10-30,115.56999969482422,0.011987007582774102
2005-11-06,118.30999755859375,0.011583383382825075
2005-11-13,118.04000091552734,0.013393179445752197
2005-11-20,119.08999633789062,0.0127439117645735
2005-11-27,119.63999938964844,0.012474371799660981
2005-12-04,120.44999694824219,0.012027435215451266
2005-12-11,120.63999938964844,0.01175687818428483
2005-12-18,115.63999938964844,0.011358846970787173
2005-12-25,116.36000061035156,0.0173990033008333
2006-01-01,117.9800033569336,0.016248172752323924
2006-01-08,114.38999938964844,0.015745434344574108
2006-01-15,114.22000122070312,0.017708790702979118
2006-01-22,115.2699966430664,0.0164148368459197
2006-01-29,117.4000015258789,0.015548573824748975
2006-02-05,118.88999938964844,0.015630501666197758
2006-02-12,117.83000183105469,0.01513322068121206
2006-02-19,118.13999938964844,0.014489312624097648
2006-02-26,116.83999633789062,0.013667001932222393
2006-03-05,116.41000366210938,0.013434415801274446
2006-03-12,119.0,0.01281397371154998
2006-03-19,115.91000366210938,0.014035028227632796
2006-03-26,117.44999694824219,0.01569575946574627
2006-04-02,117.76000213623047,0.015236007876335654
2006-04-09,118.23999786376953,0.014302014908998338
2006-04-16,118.68000030517578,0.013541312622528674
2006-04-23,116.58000183105469,0.012890497825737519
2006-04-30,113.81999969482422,0.013562675804424678
2006-05-07,112.55999755859375,0.01496666140980471
2006-05-14,109.97000122070312,0.014505398871346794
2006-05-21,111.66000366210938,0.015553795692631708
2006-05-28,112.6500015258789,0.015307705202922925
2006-06-04,111.7300033569336,0.014597781912789954
2006-06-11,113.95999908447266,0.013995435115496394
2006-06-18,115.13999938964844,0.014596678742358732
2006-06-25,116.54000091552734,0.014100819123098716
2006-07-02,114.48999786376953,0.01383319739334729
2006-07-09,113.95999908447266,0.014272973963992122
2006-07-16,116.08000183105469,0.01355083941825359
2006-07-23,116.12000274658203,0.014080125938265547
2006-07-30,114.73999786376953,0.01329914930169912
2006-08-06,114.4800033569336,0.013215193618127527
2006-08-13,116.27999877929688,0.012594061713007948
2006-08-20,115.7699966430664,0.012990008281516722
2006-08-27,117.26000213623047,0.012466379478567794
2006-09-03,117.05999755859375,0.012583025803923318
2006-09-10,116.94999694824219,0.012054577347270239
2006-09-17,117.47000122070312,0.011604168062727238
2006-09-24,116.69999694824219,0.011302658245097394
2006-10-01,117.95999908447266,0.011185589463813176
2006-10-08,119.01000213623047,0.011374376387518493
2006-10-15,119.5999984741211,0.01136642821061625
2006-10-22,118.72000122070312,0.011128064440978571
2006-10-29,117.58000183105469,0.011097414953736319
2006-11-05,117.9800033569336,0.011250507332697283
2006-11-12,117.5199966430664,0.010978141618313121
2006-11-19,117.54000091552734,0.010789081528702199
2006-11-26,115.88999938964844,0.010554163016962458
2006-12-03,115.2300033569336,0.011316303924911968
2006-12-10,116.29000091552734,0.011147157401596313
2006-12-17,118.1500015258789,0.011207986304738574
2006-12-24,118.98999786376953,0.011965555239989129
2006-12-31,118.9800033569336,0.011725446753369947
2007-01-07,118.69000244140625,0.011325457614192291
2007-01-14,120.30000305175781,0.011027211736749415
2007-01-21,121.20999908447266,0.01153472797857162
2007-01-28,121.41000366210938,0.01140283267802164
2007-02-04,121.12999725341797,0.01106723036135719
2007-02-11,121.70999908447266,0.010812246249310943
2007-02-18,119.41000366210938,0.010669837150366674
2007-02-25,121.08999633789062,0.012110934867648988
2007-03-04,117.19000244140625,0.012427845540338541
2007-03-11,118.31999969482422,0.015830373787312866
2007-03-18,116.73999786376953,0.015082928649502851
2007-03-25,118.05000305175781,0.014798490221364938
2007-04-01,117.80999755859375,0.014331016889401749
2007-04-08,119.06999969482422,0.013531000037017552
2007-04-15,119.2300033569336,0.01324924951138899
2007-04-22,118.66000366210938,0.012602435830124912
2007-04-29,119.4800033569336,0.012159731644087022
2007-05-06,120.2699966430664,0.011872959683447069
2007-05-13,120.19000244140625,0.011621893362429025
2007-05-20,121.05999755859375,0.011242939324271574
2007-05-27,121.76000213623047,0.011146578794736024
2007-06-03,122.12999725341797,0.010986946743494742
2007-06-10,121.70999908447266,0.01075247238714076
2007-06-17,123.4000015258789,0.01058863504211117
2007-06-24,123.69000244140625,0.011238904795878453
2007-07-01,123.16000366210938,0.010943467295488028
2007-07-08,123.36000061035156,0.010776492288550649
2007-07-15,121.9000015258789,0.010552860427350161
2007-07-22,121.2699966430664,0.011050653181718887
2007-07-29,118.95999908447266,0.010904261541589121
2007-08-05,118.04000091552734,0.012301141165217315
2007-08-12,118.51000213623047,0.01207195631259545
2007-08-19,114.25,0.011672350472030014
2007-08-26,116.37999725341797,0.016219305558641255
2007-09-02,115.7699966430664,0.016184757319856274
2007-09-09,113.38999938964844,0.015193646048630688
2007-09-16,115.26000213623047,0.015719708351240654
2007-09-23,115.4800033569336,0.015553770628845791
2007-09-30,114.73999786376953,0.014562931458165937
2007-10-07,116.87999725341797,0.01387015278480257
2007-10-14,117.58999633789062,0.014332677227132827
2007-10-21,114.55999755859375,0.013637664994193496
2007-10-28,114.20999908447266,0.015377906297579182
2007-11-04,114.72000122070312,0.014440964588221238
2007-11-11,110.66000366210938,0.013670181018222018
2007-11-18,110.9800033569336,0.017301872061672417
2007-11-25,108.12000274658203,0.016076361970399817
2007-12-02,111.76000213623047,0.01716003000031087
2007-12-09,111.66000366210938,0.01902300845557282
2007-12-16,113.26000213623047,0.01754696167897889
2007-12-23,114.05000305175781,0.016856419830122205
2007-12-30,112.37000274658203,0.01581381291487519
2008-01-06,108.62999725341797,0.015526693610603763
2008-01-13,108.95999908447266,0.018093108298303216
2008-01-20,106.83000183105469,0.016761062347580832
2008-01-27,106.80000305175781,0.016821247038891082
2008-02-03,106.51000213623047,0.01564152602704663
2008-02-10,107.73999786376953,0.01465843829912362
2008-02-17,107.80000305175781,0.01424054371365852
2008-02-24,107.19000244140625,0.013435426501498126
2008-03-02,103.7699966430664,0.01289097450177332
2008-03-09,102.69999694824219,0.016060426800549782
2008-03-16,99.02999877929688,0.015358040611574012
2008-03-23,99.56999969482422,0.0184704242104418
2008-03-30,99.12000274658203,0.017143226525794086
2008-04-06,101.5199966430664,0.015989267015845153
2008-04-13,100.94999694824219,0.01669945529233821
2008-04-20,103.75,0.015646531846483104
2008-04-27,104.4000015258789,0.016960038273562718
2008-05-04,105.30000305175781,0.01587398432039585
2008-05-11,102.80000305175781,0.015060193054786817
2008-05-18,104.0199966430664,0.01608178837442402
2008-05-25,103.30000305175781,0.01544396686458433
2008-06-01,105.5,0.01463719680516623
2008-06-08,104.9000015258789,0.015266118418158028
2008-06-15,108.1500015258789,0.014430739496412161
2008-06-22,107.30999755859375,0.016627708559402002
2008-06-29,106.12000274658203,0.01568171381802156
2008-07-06,106.80999755859375,0.015099103739103737
2008-07-13,106.20999908447266,0.014301873891143306
2008-07-20,106.94999694824219,0.01361450281137063
2008-07-27,107.8499984741211,0.013078185674651726
2008-08-03,107.80999755859375,0.01271684153869961
2008-08-10,110.16999816894531,0.012152307314995956
2008-08-31,108.79000091552734,0.013500074903515428
2008-09-07,107.68000030517578,0.013437871452963726
2008-09-14,107.94000244140625,0.013181431015936515
2008-09-21,107.41999816894531,0.012559326185839638
2008-09-28,106.05000305175781,0.012125540684127757
2008-10-05,105.30000305175781,0.012369127886442899
2008-10-12,101.0999984741211,0.012085158215240893
2008-10-19,101.6500015258789,0.017400291900237085
2008-10-26,94.2699966430664,0.01622245259439904
2008-11-02,98.44000244140625,0.02829448116085314
2008-11-09,98.08999633789062,0.02905135539226483
2008-11-16,97.0199966430664,0.026360941837753265
2008-11-23,95.91000366210938,0.024223040969709494
2008-11-30,95.5,0.022393692672907212
2008-12-07,92.81999969482422,0.02053041704592795
2008-12-14,91.06999969482422,0.02092549820342801
2008-12-21,89.2699966430664,0.02014268705185127
2008-12-28,90.7699966430664,0.01958770323143921
2009-01-04,91.79000091552734,0.018766211441314688
2009-01-11,90.37000274658203,0.01766216877479358
2009-01-18,90.9000015258789,0.017114340130242878
2009-01-25,88.76000213623047,0.015991489835814797
2009-02-01,89.9000015258789,0.016756242198925547
2009-02-08,91.91999816894531,0.016079648327445104
2009-02-15,91.86000061035156,0.016535141791370424
2009-02-22,93.33999633789062,0.01539725419495931
2009-03-01,97.62000274658203,0.015254527880113208
2009-03-08,98.33999633789062,0.020081275340604183
2009-03-15,97.94000244140625,0.018598944056752886
2009-03-22,95.93000030517578,0.017229868770150893
2009-03-29,97.8499984741211,0.017314027377246247
2009-04-05,100.30000305175781,0.01721625667355705
2009-04-12,100.26000213623047,0.017757987206003988
2009-04-19,99.08000183105469,0.016449453101372136
2009-04-26,97.20999908447266,0.015790272847550163
2009-05-03,99.19000244140625,0.01596782283551551
2009-05-10,98.44999694824219,0.016184114015297638
2009-05-17,95.11000061035156,0.01529002395703386
2009-05-24,94.73999786376953,0.018058403207128874
2009-05-31,95.43000030517578,0.016759058236702814
2009-06-07,98.80999755859375,0.015744142396186496
2009-06-14,98.37000274658203,0.018330998447321955
2009-06-21,96.76000213623047,0.017008868254303422
2009-06-28,95.20999908447266,0.01666579962101748
2009-07-05,96.13999938964844,0.016350395033982213
2009-07-12,92.52999877929688,0.01552792422579267
2009-07-19,94.20999908447266,0.01896066492322228
2009-07-26,94.87000274658203,0.018367866748032896
2009-08-02,94.63999938964844,0.01710874580125686
2009-08-09,97.43000030517578,0.015910592877153205
2009-08-16,94.86000061035156,0.017429557016844212
2009-08-23,94.37000274658203,0.018277444610952567
2009-08-30,93.55999755859375,0.016984062009370103
2009-09-06,92.97000122070312,0.016027772615440996
2009-09-13,90.66000366210938,0.015102768422439041
2009-09-20,91.2699966430664,0.01628732994235573
2009-09-27,89.80999755859375,0.015318762986296365
2009-10-04,89.61000061035156,0.01525754892044879
2009-10-11,89.73999786376953,0.014321733097864746
2009-10-18,90.91000366210938,0.01350931337633653
2009-10-25,92.05000305175781,0.013432143655951478
2009-11-01,90.08999633789062,0.013324180805317776
2009-11-08,89.87999725341797,0.01441075471120896
2009-11-15,89.66000366210938,0.013603910176661193
2009-11-22,88.83000183105469,0.01292459752403511
2009-11-29,86.4800033569336,0.012688997974184178
2009-12-06,90.5199966430664,0.014841490395179756
2009-12-13,89.08999633789062,0.020018193624875186
2009-12-20,90.44000244140625,0.019104610826042256
2009-12-27,91.11000061035156,0.01822493964644443
2010-01-03,92.91999816894531,0.017002342545548173
2010-01-10,92.66000366210938,0.016949186040413858
2010-01-17,90.75,0.015780167166081004
2010-01-24,89.80999755859375,0.016182683246952472
2010-01-31,90.2699966430664,0.015463625113478768
2010-02-07,89.22000122070312,0.014557908399062238
2010-02-14,89.94999694824219,0.014215363820719622
2010-02-21,91.54000091552734,0.01364467499641985
2010-02-28,88.9209976196289,0.0140379449656605
2010-03-07,90.22000122070312,0.01617396003153874
2010-03-14,90.54000091552734,0.01574412353895907
2010-03-21,90.5199966430664,0.014753153848124614
2010-03-28,92.50700378417969,0.013871279022066484
2010-04-04,94.52999877929688,0.014774762488294069
2010-04-11,93.16000366210938,0.015448388235355834
2010-04-18,92.1500015258789,0.01520582831796048
2010-04-25,93.94999694824219,0.014685340948798899
2010-05-02,93.83000183105469,0.015075850806973858
2010-05-09,91.58000183105469,0.014153545763525979
2010-05-16,92.45999908447266,0.015447440265735482
2010-05-23,89.98600006103516,0.014759781118368629
2010-05-30,91.052001953125,0.01635339086459814
2010-06-06,91.87999725341797,0.015668918753535082
2010-06-13,91.62000274658203,0.014914378905248122
2010-06-20,90.69999694824219,0.014041515584782458
2010-06-27,89.1500015258789,0.01366309584930838
2010-07-04,87.79000091552734,0.014077163856059087
2010-07-11,88.56999969482422,0.014183996908268933
2010-07-18,86.55999755859375,0.013660707982919958
2010-07-25,87.5199966430664,0.014878724121303647
2010-08-01,86.44000244140625,0.014387556450227813
2010-08-08,85.83300018310547,0.01413844054862616
2010-08-15,86.0739974975586,0.013546130906413389
2010-08-22,85.34400177001953,0.012873233601503406
2010-08-29,84.34600067138672,0.012590359260493941
2010-09-05,84.25,0.012629121753328879
2010-09-12,83.93000030517578,0.012085246999142043
2010-09-19,85.8479995727539,0.01169393822146567
2010-09-26,84.51000213623047,0.013327624577151854
2010-10-03,83.56999969482422,0.01363130705753455
2010-10-10,82.37999725341797,0.013415577420226098
2010-10-17,81.47000122070312,0.01354701200851511
2010-10-24,81.30000305175781,0.013340478103477322
2010-10-31,81.67900085449219,0.012695863696991466
2010-11-07,80.7760009765625,0.01221298654579175
2010-11-14,82.41000366210938,0.012267753467740533
2010-11-21,83.54000091552734,0.013334310963703754
2010-11-28,83.62999725341797,0.013356635646048162
2010-12-05,83.7490005493164,0.01269076911502268
2010-12-12,83.81600189208984,0.012134653457805029
2010-12-19,84.05000305175781,0.011666070694307746
2010-12-26,83.0199966430664,0.01130449850258641
2011-01-02,81.4800033569336,0.011675168058826343
2011-01-09,83.30000305175781,0.012778475630252327
2011-01-16,82.76200103759766,0.014022481367876071
2011-01-23,82.91999816894531,0.013419763900500828
2011-01-30,82.88500213623047,0.012752070796865876
2011-02-06,81.6500015258789,0.012182073805669632
2011-02-13,83.33999633789062,0.012659465948200013
2011-02-20,83.29000091552734,0.013691449707256923
2011-02-27,82.0469970703125,0.012973132093717745
2011-03-06,82.36699676513672,0.013276096206701785
2011-03-13,82.91799926757812,0.01267288150202806
2011-03-20,79.5,0.012283108231670456
2011-03-27,81.01399993896484,0.01783874286683034
