Date,Gold Spot Price,"GARCH(1,1) Volatility"
2012-08-26,1669.800048828125,360.4426410728111
2012-09-02,1684.5999755859375,413.6193142567751
2012-09-09,1737.5,428.33387806153394
2012-09-16,1769.800048828125,480.93962013554943
2012-09-23,1775.5,513.0666956568166
2012-09-30,1771.0999755859375,518.7365586147349
2012-10-07,1778.5999755859375,514.3597497484449
2012-10-14,1758.0,521.8202210548852
2012-10-21,1722.800048828125,501.329334433655
2012-10-28,1710.9000244140625,466.3199378846794
2012-11-04,1674.0999755859375,454.4856939120867
2012-11-11,1730.300048828125,417.89428272692277
2012-11-18,1714.300048828125,473.7788532204698
2012-11-25,1751.300048828125,457.8668470502202
2012-12-02,1710.9000244140625,494.6652277700672
2012-12-09,1704.0,454.4856939120867
2012-12-16,1695.800048828125,447.62416361778327
2012-12-23,1659.0999755859375,439.4703156278011
2012-12-30,1654.9000244140625,402.98194194915436
2013-01-06,1648.0999755859375,398.8068445673454
2013-01-13,1660.0,392.0473419779715
2013-01-20,1686.5999755859375,403.8766585729716
2013-01-27,1656.4000244140625,430.322456071033
2013-02-03,1669.4000244140625,400.29795188362436
2013-02-10,1666.0,413.2216185101526
2013-02-17,1608.800048828125,409.84143424703836
2013-02-24,1572.4000244140625,352.99020815327736
2013-03-03,1571.9000244140625,316.83126082952367
2013-03-10,1576.5999755859375,316.334706752605
2013-03-17,1592.5,321.00242473623666
2013-03-24,1606.199951171875,336.7958723412939
2013-03-31,1594.800048828125,350.4067528701982
2013-04-07,1575.4000244140625,339.08079843791995
2013-04-14,1501.0,319.8106697298795
2013-04-21,1395.300048828125,245.9762495528214
2013-04-28,1453.5999755859375,141.521349465852
2013-05-05,1464.300048828125,199.03165052978267
2013-05-12,1436.800048828125,209.61905175799401
2013-05-19,1364.9000244140625,182.424274977048
2013-05-26,1386.800048828125,111.75421540195308
2013-06-02,1392.5999755859375,133.17551882524674
2013-06-09,1383.0,138.86870666670214
2013-06-16,1387.300048828125,129.44933210047373
2013-06-23,1291.5999755859375,133.66604075611684
2013-06-30,1223.800048828125,42.9686246981633
2013-07-07,1212.9000244140625,38.555815781836706
2013-07-14,1277.800048828125,47.740706091546286
2013-07-21,1293.300048828125,32.16032106369371
2013-07-28,1321.699951171875,44.41242253358786
2013-08-04,1310.5999755859375,70.1960113402653
2013-08-11,1312.9000244140625,59.85103252980587
2013-08-18,1371.699951171875,61.974584807227494
2013-08-25,1395.699951171875,118.39047569718484
2013-09-01,1396.0999755859375,141.91434155617878
2013-09-08,1386.699951171875,142.3074824664787
2013-09-15,1308.4000244140625,133.077325170084
2013-09-22,1332.5,57.83179444724685
2013-09-29,1338.4000244140625,80.44222378631527
2013-10-06,1309.699951171875,86.09197376182853
2013-10-13,1268.0,59.02346363423933
2013-10-20,1314.4000244140625,26.20924612690851
2013-10-27,1352.4000244140625,63.36573259483489
2013-11-03,1313.0999755859375,99.60227743299093
2013-11-10,1284.5,62.15975139929506
2013-11-17,1287.300048828125,37.16671353771498
2013-11-24,1244.0,39.405427894961896
2013-12-01,1250.5999755859375,25.307669123381967
2013-12-08,1230.300048828125,23.22494070113798
2013-12-15,1235.699951171875,33.556140950778605
2013-12-22,1205.0999755859375,29.836281436980016
2013-12-29,1216.0999755859375,54.68989264406607
2014-01-05,1238.4000244140625,44.96725441423095
2014-01-12,1246.699951171875,28.17757107150931
2014-01-19,1251.699951171875,24.262899744545063
2014-01-26,1264.5,23.04231881743914
2014-02-02,1240.0999755859375,24.678282980617073
2014-02-09,1263.300048828125,27.21775778999683
2014-02-16,1319.0,24.24662950759645
2014-02-23,1323.9000244140625,67.65912385681747
2014-03-02,1321.4000244140625,72.2713074817957
2014-03-09,1338.0999755859375,69.91363986029504
2014-03-16,1379.0,85.80392384475293
2014-03-23,1336.0,125.53079700048379
2014-03-30,1293.800048828125,83.79002490252572
2014-04-06,1303.199951171875,44.840364743677355
2014-04-13,1318.699951171875,53.11286118578301
2014-04-20,1293.4000244140625,67.37792159299319
2014-04-27,1300.699951171875,44.49787375010596
2014-05-04,1302.5999755859375,50.875949296985894
2014-05-11,1287.300048828125,52.57395560839523
2014-05-18,1293.300048828125,39.405427894961896
2014-05-25,1291.5999755859375,44.41242253358786
2014-06-01,1245.5999755859375,42.9686246981633
2014-06-08,1252.0999755859375,24.658527098062457
2014-06-15,1273.699951171875,22.988487713463027
2014-06-22,1316.199951171875,29.424295864275756
2014-06-29,1319.0,65.04103650658277
2014-07-06,1320.4000244140625,67.65912385681747
2014-07-13,1337.0,68.97316163659421
2014-07-20,1309.199951171875,84.74857020253644
2014-07-27,1303.0999755859375,58.56458777946111
2014-08-03,1293.5999755859375,53.0229748370379
2014-08-10,1308.9000244140625,44.66895129333245
2014-08-17,1304.5,58.289636413338805
2014-08-24,1278.5999755859375,54.28478189989405
2014-08-31,1285.800048828125,32.726837836059005
2014-09-07,1265.800048828125,38.197149109859424
2014-09-14,1229.9000244140625,25.20158981173223
2014-09-21,1215.300048828125,33.84942582664484
2014-09-28,1214.0999755859375,45.655514233438176
2014-10-05,1192.199951171875,46.694515693389484
2014-10-12,1221.0,66.58032245833641
2014-10-19,1238.300048828125,40.83721875870353
2014-10-26,1231.199951171875,28.236161896196425
2014-11-02,1171.0999755859375,32.90443081140165
2014-11-09,1169.5999755859375,86.61820587482157
2014-11-16,1185.0,88.05993934041015
2014-11-23,1197.5,73.35679782649457
2014-11-30,1175.199951171875,61.64876115162952
2014-12-07,1190.0999755859375,82.68687526189113
2014-12-14,1222.0,68.54853752098244
2014-12-21,1195.9000244140625,40.0150794990362
2014-12-28,1195.300048828125,63.13160814576365
2015-01-04,1186.0,63.68903423198057
2015-01-11,1216.0,72.41109444103891
2015-01-18,1276.9000244140625,45.053078744369536
2015-01-25,1292.5999755859375,31.53479937759517
2015-02-01,1278.5,43.81572265227239
2015-02-08,1233.9000244140625,32.65550920174847
2015-02-15,1226.5,31.02227478063893
2015-02-22,1204.4000244140625,36.42280335577061
2015-03-01,1212.5999755859375,55.324120328674965
2015-03-08,1164.0999755859375,48.00339107783661
2015-03-15,1152.5999755859375,93.36023229295853
2015-03-22,1184.800048828125,104.50133790894265
2015-03-29,1199.800048828125,73.54605063576398
2015-04-05,1200.9000244140625,59.52707207553269
2015-04-12,1204.5999755859375,58.51688484193778
2015-04-19,1202.9000244140625,55.142789564438935
2015-04-26,1175.199951171875,56.688233898494076
2015-05-03,1174.5,82.68687526189113
2015-05-10,1189.0999755859375,83.35700768761971
2015-05-17,1225.5,69.4883133506393
2015-05-24,1204.300048828125,37.204432334778886
2015-05-31,1189.4000244140625,55.41483143024982
2015-06-07,1167.800048828125,69.20617049366852
2015-06-14,1178.800048828125,89.79218453333412
2015-06-21,1201.5,79.24745176861936
2015-06-28,1172.9000244140625,57.967185851948045
2015-07-05,1163.0,84.89044354557997
2015-07-12,1157.699951171875,94.42267814982358
2015-07-19,1131.800048828125,99.5518598619739
2015-07-26,1085.5999755859375,124.79447739348063
2015-08-02,1094.9000244140625,170.2287989391762
2015-08-09,1094.0999755859375,161.05702798742527
2015-08-16,1112.9000244140625,161.8456464973534
2015-08-23,1159.5999755859375,143.33754230572058
2015-08-30,1133.0999755859375,97.71127688833329
2015-09-06,1120.5999755859375,123.52216577084248
2015-09-13,1103.5,135.7738640738189
2015-09-20,1138.0999755859375,152.5851596314238
2015-09-27,1146.0,118.63282388168585
2015-10-04,1137.0999755859375,110.92380212991871
2015-10-11,1156.300048828125,119.61010400056662
2015-10-18,1183.5999755859375,100.90917998480398
2015-10-25,1163.300048828125,74.68298895336697
2015-11-01,1141.5,94.13279203916954
2015-11-08,1087.5999755859375,115.31240436971919
2015-11-15,1080.800048828125,168.2555696043242
2015-11-22,1076.4000244140625,174.96615590591762
2015-11-29,1056.199951171875,179.31077724685483
2015-12-06,1084.5,199.27698929758847
2015-12-13,1076.9000244140625,171.31423011537495
2015-12-20,1066.199951171875,178.816983419432
2015-12-27,1077.199951171875,189.38887649058535
2016-01-03,1060.300048828125,178.5207902600005
2016-01-10,1097.800048828125,195.221920186607
2016-01-17,1091.5,158.19910702869004
2016-01-24,1097.199951171875,164.40900786497176
2016-01-31,1116.4000244140625,158.79040434826925
2016-02-07,1157.800048828125,139.89809322450503
2016-02-14,1239.0999755859375,99.45484571307281
2016-02-21,1230.4000244140625,27.773895736209976
2016-02-28,1219.800048828125,33.483180906628625
2016-03-06,1269.9000244140625,41.83370124484863
2016-03-13,1258.699951171875,27.191717085085145
2016-03-20,1253.800048828125,23.095257102175374
2016-03-27,1221.4000244140625,22.835922785432494
2016-04-03,1222.199951171875,40.507408347157266
2016-04-10,1242.5,39.85164153853393
2016-04-17,1233.0999755859375,25.99031645650938
2016-04-24,1228.699951171875,31.56780117790137
2016-05-01,1289.199951171875,34.74182585058172
2016-05-08,1292.9000244140625,40.962852877847496
2016-05-15,1271.9000244140625,44.071105278218
2016-05-22,1252.4000244140625,28.32574802488968
2016-05-29,1213.800048828125,22.95256440392597
2016-06-05,1240.0999755859375,46.95534532067497
2016-06-12,1273.4000244140625,27.21775778999683
2016-06-19,1292.5,29.2364803445494
2016-06-26,1320.0,43.7307518197001
2016-07-03,1336.699951171875,68.5973837985712
2016-07-10,1356.5999755859375,84.46086954737495
2016-07-17,1326.5,103.67749390557081
2016-07-24,1323.0999755859375,74.73231114524405
2016-07-31,1349.0,71.51583761010922
2016-08-07,1336.4000244140625,96.30992815448937
2016-08-14,1335.800048828125,84.17336292405508
2016-08-21,1340.4000244140625,83.59846682704054
2016-08-28,1321.5,88.0138178159206
2016-09-04,1322.0999755859375,70.00774868946971
2016-09-11,1330.0999755859375,70.57282995599766
2016-09-18,1305.800048828125,78.15349484869537
2016-09-25,1337.199951171875,55.46215175779073
2016-10-02,1313.300048828125,84.9403349932934
2016-10-09,1248.9000244140625,62.34511693136699
2016-10-16,1253.0999755859375,23.604550652166733
2016-10-23,1265.9000244140625,22.883710741685988
2016-10-30,1275.5,25.24413222828012
2016-11-06,1303.300048828125,30.58854568228083
2016-11-13,1265.5,53.202891739488315
2016-11-20,1208.5,25.075850044126916
2016-11-27,1178.199951171875,51.632127215734116
2016-12-04,1175.0999755859375,79.81987951680465
2016-12-11,1159.4000244140625,82.78256467223252
2016-12-18,1135.300048828125,97.90488066850908
2016-12-25,1131.9000244140625,121.36989092958197
2017-01-01,1150.0,124.69660956243328
2017-01-08,1171.9000244140625,107.02922437224464
2017-01-15,1195.300048828125,85.8499587820199
2017-01-22,1204.300048828125,63.68903423198057
2017-01-29,1188.0999755859375,55.41483143024982
2017-02-05,1218.5,70.42962589268622
2017-02-12,1234.4000244140625,42.92473498137495
2017-02-19,1237.5999755859375,30.686918017780183
2017-02-26,1256.9000244140625,28.652774392670313
2017-03-05,1225.5,22.879762711250784
2017-03-12,1200.699951171875,37.204432334778886
2017-03-19,1229.800048828125,58.700399615809054
2017-03-26,1248.199951171875,33.92305907819263
2017-04-02,1247.300048828125,23.79414760688089
2017-04-09,1254.300048828125,24.06534252534395
2017-04-16,1285.9000244140625,22.8147717047585
2017-04-23,1287.4000244140625,38.27705507091072
2017-04-30,1266.0999755859375,39.486653973276646
2017-05-07,1224.800048828125,25.330176335903094
2017-05-14,1226.199951171875,37.757529856081106
2017-05-21,1252.699951171875,36.65624031037551
2017-05-28,1267.5999755859375,22.920491531087478
2017-06-04,1276.800048828125,26.01520668975529
2017-06-11,1268.5,31.466123447952004
2017-06-18,1254.0,26.45821156510653
2017-06-25,1256.199951171875,22.826163925182403
2017-07-02,1240.699951171875,22.8334242871099
2017-07-09,1208.5999755859375,26.89626398920783
2017-07-16,1226.5999755859375,51.54283536857313
2017-07-23,1254.300048828125,36.34523513444048
2017-07-30,1268.4000244140625,22.8147717047585
2017-08-06,1258.300048828125,26.407867674267973
2017-08-13,1287.699951171875,23.035508479484278
2017-08-20,1285.699951171875,39.73083231048378
2017-08-27,1292.5,38.11723821180206
2017-09-03,1324.5,43.7307518197001
2017-09-10,1346.0,72.8384273789935
2017-09-17,1320.4000244140625,93.41045835970239
2017-09-24,1293.300048828125,68.97316163659421
2017-10-01,1281.5,44.41242253358786
2017-10-08,1271.5999755859375,34.85614394390188
2017-10-15,1301.5,28.149547066114113
2017-10-22,1277.4000244140625,51.589289783852465
2017-10-29,1268.5,31.88070732423835
2017-11-05,1266.5,26.45821156510653
2017-11-12,1272.4000244140625,25.50611054268504
2017-11-19,1295.800048828125,28.62388672661526
2017-11-26,1286.699951171875,46.56603363034427
2017-12-03,1278.800048828125,38.91966129068341
2017-12-10,1245.199951171875,32.87002269567168
2017-12-17,1254.300048828125,24.812828969620973
2017-12-24,1275.4000244140625,22.8147717047585
2017-12-31,1306.300048828125,30.52228712242052
2018-01-07,1320.300048828125,55.91634739947086
2018-01-14,1333.4000244140625,68.87922211855691
2018-01-21,1331.9000244140625,81.3020095580097
2018-01-28,1351.5999755859375,79.86951624344995
2018-02-04,1333.699951171875,98.82699971228709
2018-02-11,1313.0999755859375,81.58870092780876
2018-02-18,1353.199951171875,62.15975139929506
2018-02-25,1328.199951171875,100.37777075259343
2018-03-04,1321.0999755859375,76.3459674756904
2018-03-11,1322.4000244140625,69.63128924511462
2018-03-18,1311.300048828125,70.8556269176861
2018-03-25,1349.300048828125,60.49609823707124
2018-04-01,1322.800048828125,96.60021601998724
2018-04-08,1331.9000244140625,71.23285383864764
2018-04-15,1344.800048828125,79.86951624344995
2018-04-22,1336.699951171875,92.25228292356056
2018-04-29,1320.300048828125,84.46086954737495
2018-05-06,1312.699951171875,68.87922211855691
2018-05-13,1319.0,61.78939183906407
2018-05-20,1290.199951171875,67.65912385681747
2018-05-27,1303.300048828125,41.79367601126334
2018-06-03,1294.800048828125,53.202891739488315
2018-06-10,1298.0999755859375,45.70049771825452
2018-06-17,1274.5999755859375,48.5756318223734
2018-06-24,1267.4000244140625,29.998684527540924
2018-07-01,1251.300048828125,25.919966407820482
2018-07-08,1254.300048828125,23.10287283828955
2018-07-15,1239.5999755859375,22.8147717047585
2018-07-22,1229.5,27.492725580840425
2018-07-29,1222.5999755859375,34.14483784130682
2018-08-05,1214.199951171875,39.52564735638984
2018-08-12,1211.0999755859375,46.607673331025374
2018-08-19,1176.5,49.32275993787511
2018-08-26,1206.300048828125,81.44340398029506
2018-09-02,1200.300048828125,53.606126816761645
2018-09-09,1193.5999755859375,59.06751004513046
2018-09-16,1195.0,65.27238105307421
2018-09-23,1196.199951171875,63.968074623173784
2018-09-30,1191.5,62.85322710181114
2018-10-07,1201.199951171875,67.2355328372977
2018-10-14,1218.0999755859375,58.241973850837695
2018-10-21,1225.300048828125,43.26270221948881
2018-10-28,1232.5,37.3619416194986
2018-11-04,1230.9000244140625,31.983818303466702
2018-11-11,1206.4000244140625,33.12036959655658
2018-11-18,1220.800048828125,53.51605409762098
2018-11-25,1221.0,41.00252955622573
2018-12-02,1220.199951171875,40.83721875870353
2018-12-09,1246.800048828125,41.500444735252245
2018-12-16,1237.0,24.22903475048327
2018-12-23,1253.800048828125,29.018384857780745
2018-12-30,1279.9000244140625,22.835922785432494
2019-01-06,1282.699951171875,33.66741294407098
2019-01-13,1287.0999755859375,35.76831252285339
2019-01-20,1281.300048828125,39.243129976762035
2019-01-27,1297.4000244140625,34.70581450483853
2019-02-03,1316.9000244140625,47.96137702482238
2019-02-10,1313.699951171875,65.69430455612789
2019-02-17,1318.0999755859375,62.715876262392655
2019-02-24,1329.199951171875,66.81608843571132
2019-03-03,1296.4000244140625,77.29678243022525
2019-03-10,1297.0,47.08780345412129
2019-03-17,1301.800048828125,47.61135091049424
2019-03-24,1311.5999755859375,51.8574448039568
2019-03-31,1293.0,60.77280990111607
2019-04-07,1290.4000244140625,44.15631908736635
2019-04-14,1290.5999755859375,41.960763071836666
2019-04-21,1271.9000244140625,42.12802725476669
2019-04-28,1284.9000244140625,28.32574802488968
2019-05-05,1279.199951171875,37.482033904290304
2019-05-12,1285.699951171875,33.15795161570858
2019-05-19,1274.5,38.11723821180206
2019-05-26,1283.0,29.934100491459937
2019-06-02,1305.800048828125,35.9989863193852
2019-06-09,1341.199951171875,55.46215175779073
2019-06-16,1340.0999755859375,88.78334323796693
2019-06-23,1396.199951171875,87.725296493309
2019-06-30,1409.699951171875,142.40574218187302
2019-07-07,1396.699951171875,155.68904340265203
2019-07-14,1409.9000244140625,142.89718743617874
2019-07-21,1425.0999755859375,155.8861095544563
2019-07-28,1418.5,170.8721563568239
2019-08-04,1445.5999755859375,164.3617183448823
2019-08-11,1496.5999755859375,191.12072689201275
2019-08-18,1512.5,241.61437773108133
2019-08-25,1526.5999755859375,257.37961436937013
2019-09-01,1519.0999755859375,271.36652280529603
2019-09-08,1506.199951171875,263.9259728393495
2019-09-15,1490.9000244140625,251.13197410190426
2019-09-22,1507.300048828125,235.9649089677133
2019-09-29,1499.0999755859375,252.22282986925933
2019-10-06,1506.199951171875,244.092615840704
2019-10-13,1482.699951171875,251.13197410190426
2019-10-20,1488.199951171875,227.83972262722097
2019-10-27,1499.5,233.28918885363308
2019-11-03,1508.0,244.4891788780303
2019-11-10,1461.300048828125,252.91692104394753
2019-11-17,1467.300048828125,206.6499511862521
2019-11-24,1463.0999755859375,212.58865616421022
2019-12-01,1465.5999755859375,208.43127737424078
2019-12-08,1459.0999755859375,210.90574722336817
2019-12-15,1475.5999755859375,204.472871219344
2019-12-22,1474.699951171875,220.80694610067354
2019-12-29,1513.800048828125,219.91560788973968
2020-01-05,1549.199951171875,258.6690007382082
2020-01-12,1557.5,293.79568913058534
2020-01-19,1558.800048828125,302.03575209360935
2020-01-26,1571.0999755859375,303.32652476817316
2020-02-02,1582.9000244140625,315.5401802154176
2020-02-09,1568.5999755859375,327.2598041311371
2020-02-16,1582.699951171875,313.0575043756622
2020-02-23,1644.5999755859375,327.06107680364187
2020-03-01,1564.0999755859375,388.5683641693093
2020-03-08,1670.800048828125,308.58895422615336
2020-03-15,1515.699951171875,414.61349803595675
2020-03-22,1484.0,260.5534112138683
2020-03-29,1623.9000244140625,229.12771109599274
2020-04-05,1633.699951171875,367.99504728986204
2020-04-12,1736.199951171875,377.73451211553873
2020-04-19,1689.199951171875,479.6466284664348
2020-04-26,1723.5,432.90762184312314
2020-05-03,1694.5,467.01604286462674
2020-05-10,1709.9000244140625,438.1776130914448
2020-05-17,1753.4000244140625,453.4912562659288
2020-05-24,1734.5999755859375,496.75394834660784
2020-05-31,1736.9000244140625,478.05534900131136
2020-06-07,1676.199951171875,480.34290046797156
2020-06-14,1729.300048828125,419.9821170368541
2020-06-21,1745.9000244140625,472.78431513543654
2020-06-28,1772.5,489.2942321030914
2020-07-05,1784.0,515.7523794422365
2020-07-12,1798.199951171875,527.1919115776521
2020-07-19,1808.300048828125,541.3178374521003
2020-07-26,1897.300048828125,551.3656846840769
2020-08-02,1962.800048828125,639.9171680618334
2020-08-09,2010.0999755859375,705.0975653762348
2020-08-16,1937.0,752.1707477503086
2020-08-23,1934.5999755859375,679.4225448583531
2020-08-30,1964.5999755859375,677.0342048692816
2020-09-06,1923.9000244140625,706.8888074133895
2020-09-13,1937.800048828125,666.3864638593062
2020-09-20,1952.0999755859375,680.2187007891539
2020-09-27,1857.699951171875,694.4492200316417
2020-10-04,1900.199951171875,600.5142556956332
2020-10-11,1919.5,642.8027591988277
2020-10-18,1900.800048828125,662.0079666008972
2020-10-25,1902.0,643.3998973797327
2020-11-01,1877.4000244140625,644.5939328933832
2020-11-08,1950.300048828125,620.115810057107
2020-11-15,1885.699951171875,692.6580118487506
2020-11-22,1872.5999755859375,628.3744853799004
2020-11-29,1781.9000244140625,615.3396855312611
2020-12-06,1835.9000244140625,525.1029421835283
2020-12-13,1839.800048828125,578.8244309454741
2020-12-20,1885.699951171875,582.7046691795049
2020-12-27,1879.9000244140625,628.3744853799004
2021-01-03,1893.0999755859375,622.6033694107668
2021-01-10,1834.0999755859375,635.7378518481283
2021-01-17,1829.300048828125,577.0335279800453
2021-01-24,1855.699951171875,572.2580318783332
2021-01-31,1847.300048828125,598.5243077672351
2021-02-07,1810.9000244140625,590.1667297893633
2021-02-14,1821.5999755859375,553.952261401312
2021-02-21,1775.800048828125,564.5972835253323
2021-02-28,1728.0999755859375,519.035026940621
2021-03-07,1698.0,471.59080303385787
2021-03-14,1719.5,441.6578586929824
2021-03-21,1741.4000244140625,463.03805637923136
2021-03-28,1732.199951171875,484.81852047712835
2021-04-04,1726.5,475.6683917880134
2021-04-11,1743.300048828125,469.99958598780904
2021-04-18,1779.0,486.708278639284
2021-04-25,1777.0,522.218142954886
2021-05-02,1767.300048828125,520.228660701909
2021-05-09,1831.0999755859375,510.57993124042787
2021-05-16,1837.9000244140625,574.0487900304123
2021-05-23,1876.699951171875,580.8142792499182
2021-05-30,1902.5,619.4192229750223
2021-06-06,1889.800048828125,645.0914687544051
2021-06-13,1877.4000244140625,632.4542583322532
2021-06-20,1767.9000244140625,620.115810057107
2021-06-27,1776.5999755859375,511.17672822120767
2021-07-04,1782.5999755859375,519.8307417179669
2021-07-11,1810.0,525.7992231026943
2021-07-18,1814.5,553.0568728918616
2021-07-25,1801.4000244140625,557.533718444229
2021-08-01,1812.5999755859375,544.5013208636318
2021-08-08,1760.0,555.6434630460124
2021-08-15,1775.199951171875,503.3186704351738
2021-08-22,1781.0,518.4380906213506
2021-08-29,1816.5999755859375,524.207639687616
2021-09-05,1830.9000244140625,559.622909450256
2021-09-12,1789.5999755859375,573.8498569477968
2021-09-19,1749.4000244140625,532.762612466717
2021-09-26,1749.699951171875,492.7754028874792
2021-10-03,1757.0,493.073718577594
2021-10-10,1756.300048828125,500.3346725580246
2021-10-17,1767.199951171875,499.63846025984725
2021-10-24,1795.5,510.4803640262068
2021-10-31,1783.0,538.631909239822
2021-11-07,1816.4000244140625,526.1971507358599
2021-11-14,1867.9000244140625,559.423984581367
2021-11-21,1851.199951171875,610.6632091480819
2021-11-28,1785.300048828125,594.0469602402105
2021-12-05,1782.0,528.4851545016456
2021-12-12,1782.9000244140625,525.2023934324665
2021-12-19,1803.800048828125,526.097699132063
2021-12-26,1811.199951171875,546.888924555148
2022-01-02,1827.5,554.2506438230906
2022-01-09,1797.0,570.4671611909442
2022-01-16,1816.5,540.1241156197894
2022-01-23,1831.800048828125,559.5234470011036
2022-01-30,1784.9000244140625,574.7452995749234
2022-02-06,1806.5999755859375,528.0872236303434
2022-02-13,1840.800048828125,549.6743839242824
2022-02-20,1898.5999755859375,583.699602247324
2022-02-27,1886.5,641.2106775639187
2022-03-06,1965.0999755859375,629.1705655428452
2022-03-13,1982.699951171875,707.3863957335318
2022-03-20,1928.199951171875,724.9017068352987
2022-03-27,1953.800048828125,670.6653857814972
2022-04-03,1919.0999755859375,696.1410629547047
2022-04-10,1941.5999755859375,661.6099010053211
2022-04-17,1970.9000244140625,684.0001520226236
2022-04-24,1931.0,713.1584952518618
2022-05-01,1909.300048828125,673.4517735964312
2022-05-08,1881.199951171875,651.8580522578757
2022-05-15,1807.4000244140625,623.8968326828407
2022-05-22,1841.800048828125,550.4703033387625
2022-05-29,1851.300048828125,584.6945379074344
2022-06-05,1845.4000244140625,594.1465534791896
2022-06-12,1871.5,588.2763032540361
2022-06-19,1835.5999755859375,614.2451995576773
2022-06-26,1826.5,578.5259060341509
2022-07-03,1798.9000244140625,569.4722639020242
2022-07-10,1740.5999755859375,542.0142785483354
2022-07-17,1702.4000244140625,484.02279936494534
2022-07-24,1727.0999755859375,446.0331526692058
2022-07-31,1762.9000244140625,470.59627572215254
2022-08-07,1772.9000244140625,506.20326059798793
2022-08-14,1798.5999755859375,516.1502923424944
2022-08-21,1747.5999755859375,541.7157862500111
2022-08-28,1736.0999755859375,490.98503125588
2022-09-04,1709.800048828125,479.54719591210704
2022-09-11,1716.199951171875,453.3918370829196
2022-09-18,1671.699951171875,459.75623142776794
2022-09-25,1645.300048828125,415.50817253373106
2022-10-02,1662.4000244140625,389.2642240129022
2022-10-09,1700.5,406.2625599952954
2022-10-16,1641.699951171875,444.14379339176793
2022-10-23,1651.0,385.6858397152476
2022-10-30,1639.5999755859375,394.9300273785823
2022-11-06,1672.5,383.5985833390953
2022-11-13,1766.0,416.30357848781716
2022-11-20,1751.9000244140625,509.28677471914966
2022-11-27,1753.300048828125,495.26198582634447
2022-12-04,1795.9000244140625,496.65450816656426
2022-12-11,1798.0999755859375,539.0298545051043
2022-12-18,1790.0,541.2183806930408
2022-12-25,1795.9000244140625,533.160549825666
2023-01-01,1819.699951171875,539.0298545051043
2023-01-08,1864.199951171875,562.7069885485801
2023-01-15,1918.4000244140625,606.9816517417578
2023-01-22,1926.4000244140625,660.9133780030725
2023-01-29,1928.5999755859375,668.874247657494
2023-02-05,1862.9000244140625,671.0634577206838
2023-02-12,1862.800048828125,605.6882375150838
2023-02-19,1840.4000244140625,605.5887629610288
2023-02-26,1808.800048828125,583.3016044180141
2023-03-05,1847.699951171875,551.8631063486722
2023-03-12,1862.0,590.5646132026187
2023-03-19,1969.800048828125,604.7927244481627
2023-03-26,1982.0999755859375,712.0638165250533
2023-04-02,1969.0,724.3046103465731
2023-04-09,2011.9000244140625,711.2676213635646
2023-04-16,2002.199951171875,753.9622245539884
2023-04-23,1979.5,744.3083908904512
2023-04-30,1989.0999755859375,721.717116898415
