Date,GC=F,"GARCH(1,1) Volatility"
2016-09-30,1313.300048828125,0.04934145215207709
2016-10-31,1271.5,0.046219724385490234
2016-11-30,1170.800048828125,0.045586436806473174
2016-12-31,1150.0,0.0530078612841438
2017-01-31,1208.5999755859375,0.05011499716896392
2017-02-28,1252.5999755859375,0.04924169083178757
2017-03-31,1247.300048828125,0.04724377808270636
2017-04-30,1266.0999755859375,0.04456753420327307
2017-05-31,1272.0,0.04221931313756383
2017-06-30,1240.699951171875,0.04011915917964169
2017-07-31,1266.5999755859375,0.03986507609653235
2017-08-31,1316.199951171875,0.03843666803775271
2017-09-30,1281.5,0.038553143357052455
2017-10-31,1267.0,0.03877935627378407
2017-11-30,1273.199951171875,0.0377204229035536
2017-12-31,1306.300048828125,0.03631678689460308
2018-01-31,1339.0,0.03576669014466605
2018-02-28,1315.5,0.03525548005505453
2018-03-31,1322.800048828125,0.03527590677082275
2018-04-30,1316.199951171875,0.034271695694901856
2018-05-31,1300.0999755859375,0.0336758918818454
2018-06-30,1251.300048828125,0.033589251815274265
2018-07-31,1223.699951171875,0.03638385078639053
2018-08-31,1200.300048828125,0.03659619624278231
2018-09-30,1191.5,0.03649568247400502
2018-10-31,1212.300048828125,0.03561552616460903
2018-11-30,1220.199951171875,0.034757406083091
2018-12-31,1278.300048828125,0.033839347132999534
2019-01-31,1319.699951171875,0.035898355499449926
2019-02-28,1312.800048828125,0.03589459445216984
2019-03-31,1293.0,0.03502480330929758
2019-04-30,1282.800048828125,0.0348899880127402
2019-05-31,1305.800048828125,0.034318975918282923
2019-06-30,1409.699951171875,0.033705642698445386
2019-07-31,1426.0999755859375,0.04102410117870769
2019-08-31,1519.0999755859375,0.03913921140308316
2019-09-30,1465.699951171875,0.04238792991953773
2019-10-31,1511.4000244140625,0.042868494833125804
2019-11-30,1465.5999755859375,0.041532027949824364
2019-12-31,1519.5,0.04160840778948458
2020-01-31,1582.9000244140625,0.040918115555382564
2020-02-29,1564.0999755859375,0.04080765751971386
2020-03-31,1583.4000244140625,0.039442979957554136
2020-04-30,1684.199951171875,0.03781550607493233
2020-05-31,1736.9000244140625,0.04116586835168402
2020-06-30,1793.0,0.040124256890665094
2020-07-31,1962.800048828125,0.03933746951007617
2020-08-31,1967.5999755859375,0.047704136581534044
2020-09-30,1887.5,0.04482831332629742
2020-10-31,1877.4000244140625,0.04553031903000577
2020-11-30,1775.699951171875,0.04313850334419495
2020-12-31,1893.0999755859375,0.0462826718142507
2021-01-31,1847.300048828125,0.04797330306636352
2021-02-28,1728.0999755859375,0.04631375820393645
2021-03-31,1713.800048828125,0.05052247505999746
2021-04-30,1767.300048828125,0.047516750120730485
2021-05-31,1902.5,0.045437144637585955
2021-06-30,1770.800048828125,0.048842859616306834
2021-07-31,1812.5999755859375,0.05328706185205591
2021-08-31,1815.0,0.04997489534368136
2021-09-30,1755.300048828125,0.04679765057127048
2021-10-31,1783.0,0.04617437029780977
2021-11-30,1773.5999755859375,0.04360912345301094
2021-12-31,1827.5,0.04150123395291805
2022-01-31,1795.0,0.04033964050883774
2022-02-28,1899.4000244140625,0.039449787448944264
2022-03-31,1949.199951171875,0.04159807465681885
2022-04-30,1909.300048828125,0.04015836038784057
2022-05-31,1842.699951171875,0.03951782943734011
2022-06-30,1804.0999755859375,0.04055772249762597
2022-07-31,1762.9000244140625,0.03988668921641776
2022-08-31,1712.800048828125,0.03950656361334318
2022-09-30,1662.4000244140625,0.039768685501962775
2022-10-31,1635.9000244140625,0.040091854285043325
2022-11-30,1746.0,0.03910864805053703
2022-12-31,1819.699951171875,0.04268774226807316
2023-01-31,1929.5,0.04229318789998013
2023-02-28,1828.9000244140625,0.044087050566841715
2023-03-31,1969.0,0.04665901664473382
2023-04-30,1989.0999755859375,0.049780416170381356
