Date,GC=F,"GARCH(1,1) Volatility"
2012-03-25,1662.300048828125,0.028523738392295953
2012-04-01,1669.300048828125,0.027717264477512063
2012-04-08,1628.5,0.02694624485633736
2012-04-15,1659.0999755859375,0.026834751749297177
2012-04-22,1642.0999755859375,0.026382758534852304
2012-04-29,1664.0,0.02578994816333682
2012-05-06,1644.699951171875,0.025239135556621602
2012-05-13,1583.5999755859375,0.02473639302879997
2012-05-20,1591.5999755859375,0.025622419764223844
2012-05-27,1568.800048828125,0.02494958605880175
2012-06-03,1620.5,0.024542013401430578
2012-06-10,1590.0999755859375,0.024901714794624618
2012-06-17,1627.0,0.024660759198985104
2012-06-24,1566.0,0.02450338058484798
2012-07-01,1603.5,0.025440828755607988
2012-07-08,1578.4000244140625,0.0252657263306123
2012-07-15,1591.5999755859375,0.02488513781959076
2012-07-22,1582.5,0.024282884396077915
2012-07-29,1617.9000244140625,0.023706170796326226
2012-08-05,1606.0,0.02357408463082619
2012-08-12,1619.699951171875,0.023059011011261833
2012-08-19,1616.300048828125,0.02254693488052341
2012-08-26,1669.800048828125,0.022012036401116798
2012-09-02,1684.5999755859375,0.022605570279436348
2012-09-09,1737.5,0.02212139046226276
2012-09-16,1769.800048828125,0.022593698985875012
2012-09-23,1775.5,0.022378049930420897
2012-09-30,1771.0999755859375,0.021843400683793493
2012-10-07,1778.5999755859375,0.0213452949100587
2012-10-14,1758.0,0.02086622257564736
2012-10-21,1722.800048828125,0.02060066981923339
2012-10-28,1710.9000244140625,0.020708498244353845
2012-11-04,1674.0999755859375,0.020330811036373856
2012-11-11,1730.300048828125,0.020541115662205286
2012-11-18,1714.300048828125,0.02131301563223737
2012-11-25,1751.300048828125,0.02095611839673716
2012-12-02,1710.9000244140625,0.020974839447153854
2012-12-09,1704.0,0.02122405079166057
2012-12-16,1695.800048828125,0.020772896115449274
2012-12-23,1659.0999755859375,0.020355220325405453
2012-12-30,1654.9000244140625,0.020571160670036785
2013-01-06,1648.0999755859375,0.020136111156695738
2013-01-13,1660.0,0.019741093484509083
2013-01-20,1686.5999755859375,0.019376502148691393
2013-01-27,1656.4000244140625,0.019266335934218688
2013-02-03,1669.4000244140625,0.019364551909763418
2013-02-10,1666.0,0.01903022274735256
2013-02-17,1608.800048828125,0.018669362250247998
2013-02-24,1572.4000244140625,0.02001621741922402
2013-03-03,1571.9000244140625,0.020317928587488644
2013-03-10,1576.5999755859375,0.019880969441316274
2013-03-17,1592.5,0.01946700247176622
2013-03-24,1606.199951171875,0.019171904708357224
2013-03-31,1594.800048828125,0.018861846531724902
2013-04-07,1575.4000244140625,0.018588962548511733
2013-04-14,1501.0,0.018482734861106093
2013-04-21,1395.300048828125,0.021255484053384066
2013-04-28,1453.5999755859375,0.026585377315809965
2013-05-05,1464.300048828125,0.027339256516306393
2013-05-12,1436.800048828125,0.026611628713759005
2013-05-19,1364.9000244140625,0.026269822274501146
2013-05-26,1386.800048828125,0.028124094539393147
2013-06-02,1392.5999755859375,0.02752467142949362
2013-06-09,1383.0,0.026761879724500014
2013-06-16,1387.300048828125,0.0260871852993493
2013-06-23,1291.5999755859375,0.025382548464458837
2013-06-30,1223.800048828125,0.029570670711416946
2013-07-07,1212.9000244140625,0.03124530534799131
2013-07-14,1277.800048828125,0.030401179202465746
