Date,GBPUSD=X,"GARCH(1,1) Volatility"
2015-10-05,1.5194103717803955,0.004979745946609918
2015-10-06,1.5154958963394165,0.004947000796299701
2015-10-07,1.5226030349731445,0.004879206223407361
2015-10-08,1.5315576791763306,0.004898499845274334
2015-10-09,1.535131573677063,0.0049802701774148824
2015-10-12,1.5323086977005005,0.004907555582163125
2015-10-13,1.5337893962860107,0.004825611551881461
2015-10-14,1.5258090496063232,0.0047370863279819165
2015-10-15,1.5480115413665771,0.004788234322015007
2015-10-16,1.5471972227096558,0.00570791690944209
2015-10-19,1.543805480003357,0.005571433533250889
2015-10-20,1.5471972227096558,0.0054612719371340155
2015-10-21,1.5449025630950928,0.005359407334213725
2015-10-22,1.5424481630325317,0.005248235302489778
2015-10-23,1.5383669137954712,0.005144203575729197
2015-10-26,1.531745433807373,0.005067067776370414
2015-10-27,1.5357915163040161,0.005050876924780493
2015-10-28,1.5312998294830322,0.004982075749417931
2015-10-29,1.5271838903427124,0.004921840824631244
2015-10-30,1.532379150390625,0.004858446213503335
2015-11-02,1.5441631078720093,0.004825066139257874
2015-11-03,1.542400598526001,0.005036412831072767
2015-11-04,1.5419248342514038,0.004937457282275999
2015-11-05,1.5390061140060425,0.004837920608361498
2015-11-06,1.5210051536560059,0.004760795439102298
2015-11-09,1.5055025815963745,0.005353069872957835
2015-11-10,1.5121043920516968,0.005706338389229608
2015-11-11,1.5138899087905884,0.005656754636424871
2015-11-12,1.522510290145874,0.005528727624662468
2015-11-13,1.5234612226486206,0.00555032947986728
2015-11-16,1.5217920541763306,0.005422537202903234
2015-11-17,1.5204963684082031,0.005303717006118072
2015-11-18,1.5220005512237549,0.0051886303869455525
2015-11-19,1.5239256620407104,0.005081658959677168
2015-11-20,1.5288182497024536,0.004983402595801719
2015-11-23,1.518994927406311,0.004935667295085951
2015-11-24,1.5129051208496094,0.00504209255575605
2015-11-25,1.5085914134979248,0.00501547654570701
2015-11-26,1.512355923652649,0.004951186701186242
2015-11-27,1.5099810361862183,0.004884204648100055
2015-11-30,1.5038950443267822,0.004798928505405288
2015-12-01,1.5057973861694336,0.004789368520487079
2015-12-02,1.5077953338623047,0.004706492387349389
2015-12-03,1.4949023723602295,0.004628993338638541
2015-12-04,1.513500452041626,0.004928572219125887
2015-12-07,1.511258840560913,0.005571708701580999
2015-12-08,1.5050268173217773,0.005449947503487445
2015-12-09,1.5010056495666504,0.00540193034702867
2015-12-10,1.5183953046798706,0.005311278136480779
2015-12-11,1.516093373298645,0.005802878921297677
2015-12-14,1.5198955535888672,0.00567030482322724
2015-12-15,1.5160702466964722,0.0055643588513156605
2015-12-16,1.5043702125549316,0.005461396392277316
2015-12-17,1.497790813446045,0.005605457729924197
2015-12-18,1.4929606914520264,0.005557421935185036
2015-12-21,1.4908239841461182,0.005473088782542102
2015-12-22,1.4896912574768066,0.005355555645325405
2015-12-23,1.4823379516601562,0.005237266866865014
2015-12-24,1.4876967668533325,0.005237586252292513
2015-12-25,1.491424322128296,0.0051881511986274055
2015-12-28,1.4932059049606323,0.005108085705898402
2015-12-29,1.4894028902053833,0.005007559804493417
2015-12-30,1.4822280406951904,0.004935576258163218
2015-12-31,1.481920599937439,0.004951814202340158
2016-01-01,1.4738394021987915,0.00485134575471589
2016-01-04,1.473708987236023,0.004907017680531396
2016-01-05,1.4714103937149048,0.004808724316392271
2016-01-06,1.467394471168518,0.0047273364294816095
2016-01-07,1.4629936218261719,0.004676544689656349
2016-01-08,1.4626940488815308,0.004636997110064664
2016-01-11,1.45249605178833,0.00455281305955297
2016-01-12,1.454397439956665,0.0047339886800730775
2016-01-13,1.4436262845993042,0.004654732404182995
2016-01-14,1.4407975673675537,0.004857559787311975
2016-01-15,1.442710041999817,0.004780657325538759
2016-01-18,1.4274091720581055,0.004699150405293257
2016-01-19,1.4253135919570923,0.005184884349107369
2016-01-20,1.4182385206222534,0.005082366059682974
2016-01-21,1.4198495149612427,0.0050950312622642215
2016-01-22,1.4226775169372559,0.004994455683247636
2016-01-25,1.4260046482086182,0.004913231838367258
2016-01-26,1.4242985248565674,0.004844431199655992
2016-01-27,1.434308648109436,0.004756093133500346
2016-01-28,1.4249074459075928,0.004925944833640105
2016-01-29,1.4362038373947144,0.0050415568964265285
2016-02-01,1.4246028661727905,0.00524757456113851
2016-02-02,1.4427932500839233,0.0054384891484204915
2016-02-03,1.4409221410751343,0.006030565772681437
2016-02-04,1.4585764408111572,0.0058846060005319474
2016-02-05,1.4581085443496704,0.006358291887998076
2016-02-08,1.4512102603912354,0.00619126150909779
2016-02-09,1.4436055421829224,0.006121544552981879
2016-02-10,1.446591854095459,0.006076802780661508
2016-02-11,1.452643871307373,0.00594138351434899
2016-02-12,1.4482258558273315,0.00587008672946051
2016-02-15,1.4518002271652222,0.005763765659604476
2016-02-16,1.4459224939346313,0.00565206240019952
2016-02-17,1.4303901195526123,0.005589029275692789
2016-02-18,1.4281632900238037,0.005961931125111039
2016-02-19,1.4333218336105347,0.005822251090804854
2016-02-22,1.426594614982605,0.005738417629935906
2016-02-23,1.4148073196411133,0.005694876056592399
2016-02-24,1.4013453722000122,0.0058549940973807125
2016-02-25,1.3929517269134521,0.006092710251702294
2016-02-26,1.3966480493545532,0.006084370474621606
2016-02-29,1.3861935138702393,0.0059604513236516145
2016-03-01,1.3927963972091675,0.006045284828029861
2016-03-02,1.3963944911956787,0.005989778323350786
2016-03-03,1.408093810081482,0.005869075163148095
2016-03-04,1.4174946546554565,0.006024899628759836
2016-03-07,1.4215044975280762,0.00606181070672226
2016-03-08,1.4261265993118286,0.005943155862306915
2016-03-09,1.4208581447601318,0.005841831353994519
2016-03-10,1.42069673538208,0.005755870237493741
2016-03-11,1.4287755489349365,0.005616187058537295
2016-03-14,1.4380005598068237,0.005631009995800628
2016-03-15,1.4282041788101196,0.005686082362220163
2016-03-16,1.4156285524368286,0.005752542056570937
2016-03-17,1.4255167245864868,0.005946466848049039
2016-03-18,1.4478065967559814,0.006006914031697723
2016-03-21,1.4468011856079102,0.0068134725335852134
2016-03-22,1.4370087385177612,0.006627530166919604
2016-03-23,1.4224953651428223,0.006621394936224062
2016-03-24,1.411691665649414,0.006825824078359428
2016-03-25,1.4130080938339233,0.006849713937088607
2016-03-28,1.413107991218567,0.006664411216362935
2016-03-29,1.4263300895690918,0.006483577031292362
2016-03-30,1.438641905784607,0.00664990699025015
2016-03-31,1.4374011754989624,0.006753141866391559
2016-04-01,1.4366991519927979,0.006570767443824352
2016-04-04,1.422454833984375,0.006394704376431608
2016-04-05,1.4264928102493286,0.006607642712041412
2016-04-06,1.4156285524368286,0.0064618323946907625
2016-04-07,1.4138071537017822,0.006514345383076492
2016-04-08,1.4057974815368652,0.006345980890648297
2016-04-11,1.4130080938339233,0.006305615024984064
2016-04-12,1.4234064817428589,0.006248971851654152
2016-04-13,1.4268999099731445,0.006307275863567997
2016-04-14,1.4192047119140625,0.006167966651944812
2016-04-15,1.4146071672439575,0.006126903850664199
2016-04-18,1.4174344539642334,0.00601228820671496
2016-04-19,1.4289796352386475,0.005878781256424583
2016-04-20,1.4389524459838867,0.006017786805735801
2016-04-21,1.4338973760604858,0.006072262366671472
2016-04-22,1.432295322418213,0.005968144244577351
2016-04-25,1.4446691274642944,0.005823355593947252
2016-04-26,1.4490653276443481,0.006001925746795283
2016-04-27,1.457726001739502,0.005891792642385333
2016-04-28,1.4542070627212524,0.005901486084553923
2016-04-29,1.4611338376998901,0.005779007775931032
2016-05-02,1.4602802991867065,0.005740146191785804
2016-05-03,1.4665981531143188,0.005602398080760399
2016-05-04,1.4550957679748535,0.005556974357758761
2016-05-05,1.4507049322128296,0.005700752587247046
2016-05-06,1.4492753744125366,0.005602831300066013
2016-05-09,1.443084716796875,0.005474239221188125
2016-05-10,1.4415452480316162,0.005430390218856517
2016-05-11,1.4451494216918945,0.005310907302834884
2016-05-12,1.4438347816467285,0.005223961284527202
2016-05-13,1.4445230960845947,0.005113294698313507
2016-05-16,1.4349260330200195,0.0050060644837276935
2016-05-17,1.4446901082992554,0.005120180378028252
2016-05-18,1.4455254077911377,0.005239716116086996
2016-05-19,1.4596196413040161,0.005126782668365411
2016-05-20,1.4601097106933594,0.005472128395236577
2016-05-23,1.4490653276443481,0.005346641501905584
2016-05-24,1.4481840133666992,0.005490922254580734
2016-05-25,1.4612619876861572,0.0053651679463939065
2016-05-26,1.4698317050933838,0.005621326805144466
2016-05-27,1.466490626335144,0.0056449171479184814
2016-05-30,1.4626511335372925,0.005532596333652792
2016-05-31,1.4635074138641357,0.005433647295515854
2016-06-01,1.4482468366622925,0.005311249667422628
2016-06-02,1.4419403076171875,0.005691412290997365
2016-06-03,1.4405485391616821,0.005637356783959862
2016-06-06,1.4383935928344727,0.005506937217709622
2016-06-07,1.4459224939346313,0.00538857099709147
2016-06-08,1.454355001449585,0.0053973077493143316
2016-06-09,1.4518423080444336,0.005436022460188783
2016-06-10,1.4463825225830078,0.005324562584526403
2016-06-13,1.4188824892044067,0.005270937494793309
2016-06-14,1.4206764698028564,0.006698535255646632
2016-06-15,1.4123696088790894,0.0065228869799249375
2016-06-16,1.41958749294281,0.006479381724225251
2016-06-17,1.4295722246170044,0.006411404974316853
2016-06-20,1.4585976600646973,0.006438978413711006
2016-06-21,1.467502236366272,0.007721290984436756
2016-06-22,1.4670286178588867,0.007620159406431754
2016-06-23,1.4789398908615112,0.007398377945099862
2016-06-24,1.4557948112487793,0.007413263361340823
2016-06-27,1.3450984954833984,0.008011216475812493
2016-06-28,1.323504090309143,0.01930368348683182
2016-06-29,1.3350956439971924,0.018980830567227585
2016-06-30,1.3465837240219116,0.01842936098485085
2016-07-01,1.3328713178634644,0.0178975515307363
2016-07-04,1.3289920091629028,0.017429949218713808
2016-07-05,1.3279860019683838,0.016842617359330726
2016-07-06,1.2957899570465088,0.016265642500675893
2016-07-07,1.292590856552124,0.016635590667655742
2016-07-08,1.2915725708007812,0.01607455395374034
2016-07-11,1.2946157455444336,0.015526126699525003
2016-07-12,1.2981113195419312,0.01500696630094818
2016-07-13,1.3278273344039917,0.014510543865845242
2016-07-14,1.3119744062423706,0.014909945080758588
2016-07-15,1.3357912302017212,0.01464963955231815
2016-07-18,1.3229613304138184,0.01471794571463067
2016-07-19,1.3268934488296509,0.01437987824727971
2016-07-20,1.310839295387268,0.013910294727934388
2016-07-21,1.326453447341919,0.013711795700164621
2016-07-22,1.3246086835861206,0.013515527653474595
2016-07-25,1.3129734992980957,0.013065269576090143
2016-07-26,1.3107877969741821,0.01277961081789876
2016-07-27,1.3152875900268555,0.01235900482978429
2016-07-28,1.323784351348877,0.011974668207009539
2016-07-29,1.316187858581543,0.011670485724287737
2016-08-01,1.3216325044631958,0.011358526604459001
2016-08-02,1.3185480833053589,0.011026974507975329
2016-08-03,1.333777904510498,0.010680416843551812
2016-08-04,1.332800269126892,0.010652925894984924
2016-08-05,1.3129217624664307,0.010309887780747182
2016-08-08,1.3085750341415405,0.01052514469897176
2016-08-09,1.3032373189926147,0.010211930709064463
2016-08-10,1.3007115125656128,0.009925904511227126
2016-08-11,1.3020155429840088,0.00961942841172464
2016-08-12,1.2954877614974976,0.009318979273812636
2016-08-15,1.290988802909851,0.009095385823830491
2016-08-16,1.2883111238479614,0.008845834838115359
2016-08-17,1.303373098373413,0.008585123851665936
2016-08-18,1.3044612407684326,0.00872383356592027
2016-08-19,1.3166556358337402,0.00845864988320665
2016-08-22,1.3056023120880127,0.00846519300562158
2016-08-23,1.3137152194976807,0.008418654568038433
2016-08-24,1.3196094036102295,0.00828260793630074
2016-08-25,1.3234516382217407,0.008096962723982292
2016-08-26,1.3194352388381958,0.007883114080926852
2016-08-29,1.3128528594970703,0.007678971998003682
2016-08-30,1.3107877969741821,0.007535801876213662
2016-08-31,1.3090718984603882,0.007325139456777694
2016-09-01,1.3133701086044312,0.007121077866987545
2016-09-02,1.327492356300354,0.006960531190460269
2016-09-05,1.3294336795806885,0.007181649440261617
2016-09-06,1.3313806056976318,0.0069865998714250315
2016-09-07,1.3421016931533813,0.006800208045108491
2016-09-08,1.333866834640503,0.006855954499248861
2016-09-09,1.331026315689087,0.006804350810841142
2016-09-12,1.327316164970398,0.006633441583641685
2016-09-13,1.333866834640503,0.006482653676573739
2016-09-14,1.3194352388381958,0.006407581298681638
2016-09-15,1.326435923576355,0.006690377510971859
2016-09-16,1.3247665166854858,0.0066175941962708104
2016-09-19,1.3016257286071777,0.006444301456691991
2016-09-20,1.3044612407684326,0.007400480013494147
2016-09-21,1.2985326051712036,0.007205191270999475
2016-09-22,1.3036110401153564,0.007072470565921651
2016-09-23,1.3087291717529297,0.006930792236754739
2016-09-26,1.297858476638794,0.006796824523201068
2016-09-27,1.2969495058059692,0.006864329949623167
2016-09-28,1.3012362718582153,0.006676185758195842
2016-09-29,1.3039510250091553,0.0065381716439168675
2016-09-30,1.2963443994522095,0.006380952062184543
2016-10-03,1.2931592464447021,0.006345956557601303
2016-10-04,1.2848516702651978,0.006202398521066305
2016-10-05,1.273236632347107,0.006208320661727681
2016-10-06,1.2755101919174194,0.00637504307493706
2016-10-07,1.2402331829071045,0.006220734671587519
2016-10-10,1.2434717416763306,0.008710416859093347
2016-10-11,1.2341108322143555,0.008464501178375218
2016-10-12,1.2278977632522583,0.008376746250659407
2016-10-13,1.2187690734863281,0.008199397107986459
2016-10-14,1.222195029258728,0.00812349703762746
2016-10-17,1.2183235883712769,0.007906607440478119
2016-10-18,1.2218962907791138,0.007704033303483747
2016-10-19,1.230466365814209,0.0075083694108858704
2016-10-20,1.2289540767669678,0.007459704570767573
2016-10-21,1.2256402969360352,0.007249161691663183
2016-10-24,1.2219113111495972,0.00706751555260594
2016-10-25,1.2217471599578857,0.006901359060631925
2016-10-26,1.217581868171692,0.006710103299919123
2016-10-27,1.2235409021377563,0.006570062360545554
2016-10-28,1.2171372175216675,0.006488284182712847
2016-10-31,1.2215979099273682,0.006420664729684024
2016-11-01,1.2236906290054321,0.006305743324443236
2016-11-02,1.2238553762435913,0.006153629547994385
2016-11-03,1.230466365814209,0.005995741924976069
2016-11-04,1.2468827962875366,0.0059706575303408276
2016-11-07,1.248907208442688,0.006538456887571023
2016-11-08,1.2399256229400635,0.006374282361678338
2016-11-09,1.2388503551483154,0.006409093059362168
2016-11-10,1.242081642150879,0.006242107644244327
2016-11-11,1.2553352117538452,0.006109260260536367
2016-11-14,1.2573871612548828,0.006414184779643215
2016-11-15,1.2520345449447632,0.006255905830080404
2016-11-16,1.2456402778625488,0.0061652401850145885
2016-11-17,1.2442454099655151,0.006112139981691438
2016-11-18,1.2410026788711548,0.005960661136210526
2016-11-21,1.2324377298355103,0.005839257670003093
2016-11-22,1.2493752241134644,0.005898706662150335
2016-11-23,1.2423903942108154,0.006518628262383483
2016-11-24,1.2433171272277832,0.006464089364509018
2016-11-25,1.2452834844589233,0.0062946648061426936
2016-11-28,1.248127818107605,0.006141243866797401
2016-11-29,1.2411566972732544,0.00600669432215204
2016-11-30,1.249219298362732,0.005984827235103756
2016-12-01,1.2517211437225342,0.006014921407642385
2016-12-02,1.2589701414108276,0.005881357334125233
2016-12-05,1.266784906387329,0.005882508570266825
2016-12-06,1.2728476524353027,0.005904787061217255
2016-12-07,1.2671059370040894,0.005858914255931731
2016-12-08,1.262785792350769,0.0058006740686566225
2016-12-09,1.2584948539733887,0.005708287448524183
2016-12-12,1.2597631216049194,0.0056206629620015255
2016-12-13,1.2675877809524536,0.005492566705190231
2016-12-14,1.2663036584854126,0.005544712667841073
2016-12-15,1.253824234008789,0.005419165438213782
2016-12-16,1.2423903942108154,0.0057344022256653315
2016-12-19,1.248907208442688,0.00595397924442319
2016-12-20,1.2390038967132568,0.005924613347166358
2016-12-21,1.2365524768829346,0.006040927057231968
2016-12-22,1.2354830503463745,0.005903597254110652
2016-12-23,1.2285012006759644,0.005759807814967337
2016-12-26,1.2289540767669678,0.005757898971151101
2016-12-27,1.227596402168274,0.00561894206045314
2016-12-28,1.227596402168274,0.005490642637855934
2016-12-29,1.2224938869476318,0.0053635393546823
2016-12-30,1.2288031578063965,0.005322154579336032
2017-01-02,1.234903335571289,0.0053320831310500316
2017-01-03,1.2281994819641113,0.005331925166883332
2017-01-04,1.2245597839355469,0.005349468655377407
2017-01-05,1.2326807975769043,0.005269323273671184
2017-01-06,1.2425447702407837,0.005364666860322784
2017-01-09,1.2260912656784058,0.005542827179326136
2017-01-10,1.2173447608947754,0.006172727506422603
2017-01-11,1.2174336910247803,0.00621956863918048
2017-01-12,1.2214486598968506,0.006058601677061247
2017-01-13,1.2165449857711792,0.005952390559708371
2017-01-16,1.2039345502853394,0.005870679831668001
2017-01-17,1.2040214538574219,0.006176173361809543
2017-01-18,1.2388043403625488,0.006017173747920756
2017-01-19,1.225970983505249,0.008668264847125597
2017-01-20,1.2338367700576782,0.008715806163765237
2017-01-23,1.2386969327926636,0.008571137259899152
2017-01-24,1.2517211437225342,0.008357660213813083
2017-01-25,1.2533055543899536,0.008439705460936003
2017-01-26,1.2634079456329346,0.008189103698742966
2017-01-27,1.2595410346984863,0.008146889599510218
2017-01-30,1.2591921091079712,0.007931375474714654
2017-01-31,1.25,0.007696493520889597
2017-02-01,1.2589701414108276,0.0076457463242968395
2017-02-02,1.2661433219909668,0.007595939764157881
2017-02-03,1.2520031929016113,0.0074860139356734395
2017-02-06,1.2484238147735596,0.0076865410125627
