Date,GC=F,"GARCH(1,1) Volatility",Realized Volatility,Standardized Realized Volatility
2006-10-29,598.2000122070312,659.567935794044,0.22281476933374303,0.8385445291948456
2006-11-05,626.9000244140625,654.3934321495665,0.1387088582290308,-0.13498053450628433
2006-11-12,628.4000244140625,625.8351357358089,0.1522506112041105,0.021765118142032143
2006-11-19,621.5,624.3425881479196,0.18267457309037613,0.3739221668480662
2006-11-26,628.7000122070312,631.2083702863672,0.1820818588263658,0.36706150528399567
2006-12-03,644.7000122070312,624.0440913475405,0.110612129811997,-0.4601998795286782
2006-12-10,626.0999755859375,608.1238979132405,0.1733092807467064,0.2655190034354537
2006-12-17,615.0,626.6312116387718,0.18175086772203702,0.36323028662535706
2006-12-24,619.0999755859375,637.6762025239032,0.1759708813367242,0.29632700313381105
2006-12-31,635.2000122070312,633.5965073063063,0.1775674783034319,0.31480759674849756
2007-01-07,604.9000244140625,617.5764448507942,0.2296333687457837,0.9174697478836359
2007-01-14,625.5,647.7263602383265,0.2654568669735011,1.3321263747016525
2007-01-21,635.5,627.2282087141517,0.268726440530345,1.3699716552936325
2007-01-28,644.5,617.277952445949,0.2574291381560422,1.2392054954704395
2007-02-04,646.2000122070312,608.322908948793,0.09364243369042029,-0.6566239391548654
2007-02-11,667.5,606.6314091700154,0.09015035267421735,-0.6970447413207906
2007-02-18,668.7999877929688,585.4386607730457,0.10444411152554423,-0.5315946283205053
2007-02-25,683.0999755859375,584.1452545538746,0.10906500576876768,-0.47810782455840617
2007-03-04,641.5,569.9179597204671,0.30168529953570755,1.75147011231367
2007-03-11,650.0,611.3079032354249,0.26972920671553674,1.3815786636655023
2007-03-18,652.5999755859375,602.8504731757916,0.27088698866747446,1.3949799779572993
2007-03-25,656.7000122070312,600.2635524890637,0.24947526679333415,1.1471395155251
2007-04-01,663.0,596.1841356380123,0.029064741986652202,-1.4041100623515075
2007-04-08,674.2000122070312,589.9159115361399,0.04055504099988155,-1.2711099684000562
2007-04-15,685.4000244140625,578.7726164825931,0.03797936945154149,-1.300923340316914
2007-04-22,692.0,567.6296551048778,0.029742951127830583,-1.3962597984557112
2007-04-29,678.7000122070312,561.063462881622,0.12353788137812192,-0.31058443690978565
2007-05-06,687.2000122070312,574.2954974749977,0.11771452559622009,-0.3779897207247624
2007-05-13,670.5999755859375,565.8388685695214,0.13744582948327708,-0.14960007936366565
2007-05-20,661.0,582.3543869550356,0.11810014844529908,-0.37352614017753016
2007-05-27,655.0999755859375,591.9058171564853,0.1117859461166496,-0.446612967767653
2007-06-03,671.2000122070312,597.7761205874687,0.15251228072049652,0.024793940126865126
2007-06-10,645.5,581.7573924805235,0.18680765413454162,0.4217625378036066
2007-06-17,654.5,607.327915418486,0.2007599365720945,0.5832600647953072
2007-06-24,653.5,598.3730785839734,0.19820305788350112,0.553664220038452
2007-07-01,648.0999755859375,599.3680509872678,0.15797410441417833,0.08801449370598231
2007-07-08,652.7000122070312,604.740967330005,0.07013143909209517,-0.9287634619705096
2007-07-15,665.7999877929688,600.1640184886443,0.08815311540313892,-0.7201627423746305
2007-07-22,683.9000244140625,587.1300727112579,0.11244446255035968,-0.4389906467600642
